longitude,latitude,sq,cluster,x,y
140.066692796175,35.8666712892386,6,5,-14767.23201275384,21073.82012233021
139.961066594094,35.9622915283232,7,5,-4176.120935507584,11521.232886064696
139.999920288861,35.946852771838,8,5,-5883.7219664007425,15028.669534657107
139.950437652943,35.8048934493037,22,5,-21639.9831027044,10583.447575313116
139.955346006707,35.8604859719568,30,5,-15471.73545536492,11019.357239744159
139.962164203427,35.7566792140482,47,5,-26987.72947807191,11650.281938468423
139.865732233462,35.9411566276117,57,5,-6528.031702888664,2923.080617042539
139.88971038099,35.9338686547105,68,5,-7335.624987392221,5086.894578020759
140.012936895446,35.8780565561136,94,5,-13514.33558886731,16216.99980629078
139.973448754814,35.8828789112665,109,5,-12985.145756067708,12650.71555053818
140.013249240868,35.7620557766391,165,5,-26383.960850360338,16268.853623812985
139.919370886683,35.8821734850575,178,5,-13069.057790669147,7768.210243216204
139.884244047729,35.8408297692506,207,5,-17658.17254324071,4599.044451363517
139.906910072112,35.8352900384149,226,5,-18271.4751730836,6647.053328527929
139.95860091124,35.8615431077583,237,5,-15354.079476168845,11313.168072667253
140.01571495488,35.9382652337075,250,5,-6833.936350594275,16455.36954244166
139.941486065342,35.8784820089859,265,5,-13476.628086993005,9765.412535953197
139.901246133657,35.8111803320226,267,5,-20946.68815761991,6137.218634300183
140.11751494492,36.0669821617243,284,5,7468.946912053507,25598.649201756292
139.976107854984,35.872248795532,371,5,-14164.16447870247,12892.522384782997
139.962652373052,35.8145226376836,372,5,-20570.2890745895,11685.957775937712
139.920237826409,35.8196021099266,412,5,-20010.98126199376,7852.6518783503
139.963860699138,35.7936780670696,418,5,-22882.73193158349,11798.23071291569
140.13396372142,35.9327462219214,461,5,-7419.861137725413,27126.266792572136
140.158790531884,36.0057110594451,465,5,682.6165831019171,29339.42028008169
139.993359245305,35.8062575239457,484,5,-21483.158294384833,14462.295014815207
139.888542829352,35.8582924597504,491,5,-15720.561414373107,4986.283701684866
139.967755544079,35.8426300148025,535,5,-17451.299892320298,12142.82523915941
139.909554115098,35.841316027993,549,5,-17602.739299441222,6885.400183116694
139.919359772532,35.8290236691811,560,5,-18965.77935060812,7772.392712237758
139.966714123063,35.8659603729637,620,5,-14863.035010057036,12045.220644614199
139.845940192765,35.8803656285025,633,5,-13272.97687689634,1138.2814232431751
140.149649460499,35.9850812706583,634,5,-1608.9374967478216,28522.791977068988
140.141469360542,35.9725350877426,649,5,-3003.273376819212,27789.573430105393
139.940033733914,35.7794573356589,669,5,-24463.044658648316,9646.253731527688
140.172110318545,36.0677720852812,717,5,7572.328779827338,30516.229004381483
139.971117811024,35.819357479973,736,5,-20032.845934021752,12450.185466193423
139.894813572676,35.8399431976275,757,5,-17755.98486960819,5553.909596954323
140.022340523342,35.7652934122549,777,5,-26023.21873937454,17090.23911713969
140.051469077316,35.9210692580937,809,5,-8735.158194540069,19685.549510947087
139.852674313504,35.9657784449289,819,5,-3796.626062378753,1744.4327554653944
139.980139707632,35.8827915495186,833,5,-12993.951588246506,13254.84203917003
139.974613881987,35.871286377769,847,5,-14271.136488164775,12757.770994214936
139.951218600818,35.8457577965432,856,5,-17106.213845483027,10648.566903808352
139.988729116325,35.7964132718722,872,5,-22575.996368559543,14045.580912897896
139.880439472626,35.8257204168995,882,5,-19334.649194723926,4256.163090278698
139.897427861885,35.9237617920754,914,5,-8456.517489436548,5783.978128740114
139.914730001868,35.8433067066398,940,5,-17381.506842450704,7352.7800077452075
139.905415243684,35.8379963334893,966,5,-17971.326014527585,6511.786694695462
139.901734174626,35.928057873557,970,5,-7979.618418797851,6172.251886243447
139.893705898411,35.9304744157129,999,5,-7711.98893927969,5447.642553753506
140.062807779278,35.8918094149671,1054,5,-11979.089048614725,20716.43160232044
139.935743467336,35.7795099052019,1061,5,-24457.626207541674,9258.385790494225
140.085296144895,35.9036514462169,1085,5,-10660.258384529967,22743.246395404836
