"longitude","latitude"
139.430334555646,35.8448415400449
139.678608969234,35.9148605948873
139.656439733635,35.7317328315238
139.407672331137,35.418201229188
139.977018213666,35.8598463903843
140.063071670711,35.6489495934528
139.67104314294,35.588162513939
139.830850259588,35.7301194344909
139.438924272031,35.6369330583108
139.584950975918,35.426069716838
