longitude,latitude,sq,cluster,x,y
139.646952957718,35.7625126328558,558,3,-26332.18352275621,-16853.305919322982
139.712783911152,35.817216190767,573,3,-20272.465134952217,-10893.12007192269
139.562248042669,35.802781140426,584,3,-21846.75270434888,-24500.340418531
139.703135486206,35.6708055348606,594,3,-36514.624007438775,-11786.536250726289
139.702982634316,35.7027726401226,596,3,-32968.10459854128,-11795.666839305195
139.733215166793,35.6997496963925,607,3,-33306.688360249624,-9060.212098111844
139.702754409112,35.7597326019134,610,3,-26648.766765838023,-11807.908854334484
139.730113374727,35.7214128789406,625,3,-30903.027756098658,-9338.382211239306
139.601754144256,35.7286220916505,626,3,-30083.40613590274,-20949.259131893406
139.638069403744,35.6720218631235,632,3,-36369.926576385275,-17676.569301617506
139.688147095369,35.7074322334103,641,3,-32449.27354876371,-13137.39755406186
139.692016356491,35.6770985437287,644,3,-35815.074352049734,-12792.124016678541
139.741712891493,35.7724072302656,650,3,-25246.58964411216,-8283.68029908845
139.717848185838,35.7474821866525,660,3,-28009.582442535087,-10444.618310405993
139.586820869776,35.6911651054697,663,3,-34235.70032533258,-22310.600623982853
139.680633157776,35.7496201303555,664,3,-27767.789815745782,-13810.023994390665
139.645792378249,35.7091142735263,679,3,-32256.16857307125,-16969.57594692366
139.693740960069,35.696939508071,688,3,-33614.09691016795,-12632.882957238524
139.626967191966,35.6928612548991,691,3,-34055.9031456206,-18676.758362990648
139.693804377519,35.8186095400224,705,3,-20115.60262741847,-12607.93461593142
139.605841754148,35.7861086718838,707,3,-23706.497643611394,-20564.685061661057
139.596447795134,35.6743053030699,713,3,-36108.310609652195,-21443.82534030193
139.680378948685,35.7548561637886,725,3,-27186.850397849455,-13832.108302817367
139.610902525361,35.7094541785075,742,3,-32211.86613489408,-20126.49100387435
139.634328612194,35.7544892420329,747,3,-27220.084057773463,-17996.661052865697
139.718109212655,35.8064703074196,756,3,-21465.241109879687,-10413.316372729858
139.563634281381,35.665524991287,778,3,-37074.75959087815,-24416.91610345423
139.56129646186,35.8190778671213,782,3,-20038.47712838929,-24581.320369306577
139.666680002319,35.715870418568,788,3,-31510.033109169453,-15078.292360088037
139.62188268259,35.7241163867662,789,3,-30587.393838183954,-19129.453340612574
139.579267100874,35.796944812172,793,3,-22498.385238966905,-22963.85603844085
139.72862613428,35.7996977777155,796,3,-22217.682038478553,-9463.658306570514
139.654704713818,35.7694165943336,806,3,-25567.53705311939,-16150.962718271028
139.537521483777,35.707927134789,810,3,-32363.75371542014,-26766.84868723984
139.617310745225,35.7310881409927,816,3,-29813.02479024604,-19541.363727947493
139.635146523648,35.6969411740902,823,3,-33604.79158180766,-17935.58967336278
139.707361439407,35.8024663647223,838,3,-21908.25988929812,-11385.212299233108
139.662766875914,35.6785260172379,843,3,-35652.504651360214,-15439.537373823165
139.639946637211,35.6954403926279,848,3,-33772.15816263296,-17501.51443457487
139.738275124963,35.7045955892021,849,3,-32769.528283002786,-8601.789588627009
139.606769043586,35.7874895729416,861,3,-23553.48885998642,-20480.50595214365
139.666403373552,35.7181270362544,863,3,-31259.635048149154,-15102.895107089016
139.672246493352,35.7503594936601,864,3,-27684.548872183077,-14568.369928665195
139.663993834396,35.8229963049921,865,3,-19624.66507544089,-15300.796697822097
139.664204418716,35.7931960197513,868,3,-22930.875880368985,-15287.479126084832
139.679099632212,35.7381611663947,869,3,-29038.867980830837,-13950.71346381482
139.707943119397,35.7040164484007,875,3,-32830.69802814396,-11346.607238807452
139.587359461772,35.7895476939692,878,3,-23320.921002887655,-22234.484591862
139.699238933154,35.7466748425698,881,3,-28097.010343906004,-12127.785318078146
139.55464001223,35.7502643352897,883,3,-27671.257068782113,-25204.51481851891
139.636074996082,35.7727326222462,884,3,-25196.414351773914,-17834.6569989456
139.665769204639,35.747977955388,885,3,-27947.783268779982,-15154.614869937379
139.71706721394,35.7633065768273,886,3,-26253.886542162858,-10513.168711957569
139.72813906764,35.7345028759521,898,3,-29450.59546104865,-9515.442272419343
139.595311311909,35.6843848576713,900,3,-34989.813179629855,-21543.995033714706
139.711224211069,35.7749061572121,905,3,-24966.34370551724,-11039.909552531044
139.599313360543,35.6681867065744,906,3,-36787.74235449731,-21186.039215440072
139.725313721072,35.695794510807,912,3,-33744.72816833854,-9775.737877935842
139.726506789725,35.709820862147,919,3,-32188.728254807647,-9666.072362679613
139.580868955653,35.7928142178967,923,3,-22957.026094716042,-22820.252644822685
139.669444683687,35.7248150890144,924,3,-30518.106859358493,-14826.494871793997
139.65773943942,35.6657434841134,925,3,-37069.822750099935,-15897.151720123671
139.633576717967,35.6860373638233,927,3,-34814.198742879555,-18080.11534696349
139.57579801126,35.6717237059154,928,3,-36390.015154554974,-23313.880917489685
139.661435612708,35.7738981991806,930,3,-25071.41877425136,-15541.50625972642
139.685807328003,35.7252262765325,931,3,-30474.837407344952,-13346.147792528238
139.708436280029,35.7027362576023,951,3,-32972.78248131322,-11302.161606432892
139.667480682864,35.6676647014448,959,3,-36858.2114367662,-15014.881077727056
139.56315827597,35.7114067113511,963,3,-31984.406724663917,-24446.008094099438
139.71151688015,35.6984469855636,964,3,-33448.99506712984,-11023.98275494053
139.625015532131,35.7293686343361,988,3,-30005.299502572976,-18844.79415511126
139.621586547589,35.7670756533206,997,3,-25821.28730064165,-19145.95423532784
139.553481773304,35.6837385500988,1005,3,-35051.535147260875,-25330.309132355105
139.539228025484,35.7767353198257,1008,3,-24730.389635584783,-26589.540101934464
139.669217918189,35.7446360216678,1009,3,-28319.076039674226,-14843.330993305059
139.592937129029,35.8244369487743,1011,3,-19451.396591180936,-21720.795994446336
139.669880365925,35.7097956525048,1015,3,-32184.471221010666,-14789.855121813363
139.709780373348,35.814804154216,1016,3,-20539.729183105286,-11164.864400533817
139.590348504555,35.7407926554651,1019,3,-28730.66822799761,-21977.700744509646
139.606227862658,35.7275461894304,1039,3,-30203.716086309403,-20544.830456668802
139.582037483049,35.714653756143,1047,3,-31628.707569045015,-22736.851750878413
139.736797739705,35.7650690105958,1048,3,-26060.292148760054,-8728.875896010606
139.718108650918,35.7183712116242,1057,3,-31239.270045579877,-10424.854659448942
139.568087894486,35.7916304580974,1060,3,-23085.30503137503,-23975.89078956402
139.558691418312,35.6935096986311,1068,3,-33968.829941543285,-24855.73400877562
139.594907994831,35.7017139031785,1069,3,-33067.1964061968,-21575.832680849504
139.562297636609,35.6659929710908,1080,3,-37022.5079743145,-24537.784904283548
139.73835739295,35.8047410233991,1086,3,-21659.05924344994,-8583.58370989045
139.707691329132,35.816365992285,1088,3,-20366.211498791352,-11353.418643263329
139.665725165183,35.738653642237,1107,3,-28982.24659181526,-15160.365578110037
139.593916377093,35.7090071909943,1108,3,-32257.840528270695,-21663.59408382656
139.690432104714,35.6788552566931,1112,3,-35619.973554737866,-12935.248332124242
139.717385490954,35.809212998558,1116,3,-21160.877638562582,-10478.362079288678
139.589688681218,35.6854463612847,1119,3,-34870.79960008897,-22052.62288056059
139.670026438773,35.6933757238872,1120,3,-34006.16161266016,-14779.667861666638
139.718717722408,35.7623985202627,1121,3,-26354.805335438345,-10364.041969474514
139.733217810733,35.7522796818016,1127,3,-27478.860273857135,-9054.026739992962
139.542073192218,35.7295741225149,1130,3,-29963.400035267696,-26347.854002961823
139.654877312972,35.7292703119246,1138,3,-30021.532065761276,-16143.461817733385
139.579714311193,35.6620577463685,1141,3,-37463.29915274726,-22962.117312905615
139.73311189708,35.7694205294258,1148,3,-25577.18430500198,-9061.661176950778
139.678069442795,35.6786475486007,1152,3,-35641.31886306172,-14054.338974629272
139.560352205155,35.8173752581931,1157,3,-20227.135477517266,-24667.170534248413
139.719789283097,35.6707359717992,1160,3,-36524.21144681703,-10278.911408940528
139.714776105887,35.7797265776399,1161,3,-24431.941941413563,-10718.134936852823
139.704131633991,35.7172754661415,1165,3,-31359.26037873514,-11689.574006041634
