"longitude","latitude","sq","cluster"
139.506137490383,35.3476364181851,1232,10
139.838873442618,35.7125052776687,1233,8
139.430888841861,35.5693970052885,1234,9
140.168709075787,35.5534086784741,1235,6
139.452853122384,35.6393572772109,1236,9
139.462956358959,35.4999307052734,1237,4
139.704363539145,35.7386093826076,1238,3
139.483828788726,35.631998210411,1239,9
139.988527723342,35.8648665541606,1240,5
139.444635737621,35.6338223477761,1241,9
139.521894638704,35.393101578382,1242,10
139.769167355562,35.7887841748146,1243,8
139.643740838676,35.8766330355216,1244,2
140.089312956695,35.653380571208,1245,6
140.015607724048,35.8724024983177,1246,5
139.492085938956,35.7450479393809,1247,1
139.56080637611,35.500933039632,1248,10
139.645404105151,35.5063717790038,1249,7
139.602962746886,35.7248223699876,1250,3
139.652075539456,35.6241601105051,1251,7
139.619073373643,35.6550354596027,1252,7
139.806565857294,35.6741594180294,1253,8
139.651945817615,35.6335972868097,1254,7
139.613125481832,35.9258544432219,1255,2
139.892866890248,35.7576262745396,1256,8
139.818316702037,35.7708610466444,1257,8
139.62187935792,35.7405013129877,1258,3
139.630379676166,35.9362372798756,1259,2
139.431809997531,35.6939325400806,1260,9
139.655499022972,35.6923813401118,1261,3
139.978686516908,35.8725250302441,1262,5
139.637656608546,35.5912499262505,1263,7
139.791420829765,35.7725023128459,1264,8
140.045252055472,35.8752489206107,1265,5
139.912352134513,35.7676393931445,1266,8
139.745992038731,35.8771092767365,1267,2
139.973799418348,35.8424905826913,1268,5
139.865995364196,35.6916760865445,1269,8
139.648196036398,35.5419770030489,1270,7
139.641647128229,35.9020213876754,1271,2
139.533331314134,35.5367841939595,1272,10
139.776320727472,35.9638301190215,1273,2
139.544519111841,35.5401973444685,1274,10
139.721384389633,35.6552035207221,1275,7
139.984113989849,35.8834433927876,1276,5
139.625541105107,35.70524591925,1277,3
139.789421066758,35.7273612179895,1278,8
139.832959127956,35.6958693865853,1279,8
139.574342656112,35.6047086216816,1280,7
139.910805616723,35.7239992413576,1281,8
139.456571714075,35.332991393518,1282,4
139.70780229929,35.7518970225114,1283,3
139.76919479831,35.8518664466295,1284,2
139.511056314915,35.7885350483371,1285,1
139.842902977758,35.6934824462215,1286,8
139.395661062607,35.9716544623541,1287,1
139.370185921753,35.7651517623781,1288,1
139.594937359496,35.3448380871238,1289,10
139.871302447991,35.7748069841132,1290,8
139.435132918077,35.3443249064267,1291,4
140.1236564476,35.6478927853319,1292,6
139.763504236149,35.7282101524156,1293,8
139.626450338536,35.4387468995684,1294,10
139.414520799942,35.5731139128729,1295,9
139.786782577717,35.709334873457,1296,8
139.585990669153,35.5885449061421,1297,7
139.668853044114,35.511327157125,1298,7
139.375105919954,35.825079485448,1299,1
139.342096209517,35.5972760695267,1300,9
139.890186379794,35.7406420102323,1301,8
139.592129837314,35.6929148755663,1302,3
139.488017140982,35.7227955855337,1303,9
139.459512003576,35.4524891664463,1304,4
139.81510309562,35.6732929801555,1305,8
139.61160174626,35.7118962887491,1306,3
139.491810863894,35.882605863068,1307,1
139.86443000591,35.7461019414981,1308,8
140.099164587201,35.6287866049714,1309,6
139.8367151121,35.7657983594975,1310,8
139.678027914876,35.7077750545225,1311,3
139.722162689373,35.7406146685009,1312,3
139.551168403274,35.7577015815092,1313,3
139.544023077654,35.6966986107834,1314,3
139.623437862888,35.3584582120141,1315,10
139.771226426041,35.7019555650447,1316,8
139.402269605398,35.457781670064,1317,4
139.524948932763,35.6980174275421,1318,9
139.619292597376,35.6492683799235,1319,7
140.029587084362,35.7208060085496,1320,6
139.697272267684,35.6825466935353,1321,3
139.442442740791,35.5468309926865,1322,9
139.735698547311,35.5915847594989,1323,7
139.702730777308,35.5259646001316,1324,7
139.657251576501,35.7110260319426,1325,3
139.731672667641,35.5865199995776,1326,7
139.588382251297,35.400553056033,1327,10
139.606990985145,35.5018279252763,1328,10
139.459645632202,35.3201288268915,1329,4
139.699782859406,35.9447254343069,1330,2
139.79784589312,35.7287406709804,1331,8
139.539982765783,35.3130341669887,1332,10
139.593824239415,35.4755591946007,1333,10
139.39114477057,35.3576524833739,1334,4
139.722842486915,35.7741281759683,1335,3
139.503531474767,35.5132083927736,1336,10
139.775849440254,35.836945045185,1337,8
140.140225011441,35.7298637415913,1338,6
139.369445118623,35.6813813726259,1339,9
139.906182427691,35.6622954283342,1340,8
139.871019099921,35.6648671142119,1341,8
139.523186569966,35.4414853520685,1342,10
139.553055749266,35.6120050331546,1343,9
139.62385633008,35.9126860918936,1344,2
139.743379154023,35.7185635650507,1345,3
139.775906732525,35.6685509561734,1346,8
139.437146322128,35.3396764027351,1347,4
139.637163694532,35.7787376296574,1348,3
140.163692154799,35.5546338594356,1349,6
139.972890616649,35.889803229125,1350,5
139.747015886768,35.7274193526467,1351,8
139.77243315868,35.9551668831707,1352,2
139.92190717326,35.6770050364717,1353,8
139.475225631744,35.4860205533471,1354,4
139.619328910267,35.6362642547975,1355,7
139.694201968523,35.7600453069276,1356,3
139.713850110982,35.5196859104727,1357,7
140.175032396013,35.6717355536751,1358,6
139.56604712499,35.3052889770208,1359,10
139.930882858924,35.7590460154623,1360,8
139.468908081458,35.5119200888071,1361,4
139.682171050713,35.7113056654054,1362,3
139.687749955573,35.8089357156545,1363,3
139.644990084672,35.9324309197083,1364,2
139.799082189695,35.7553620330237,1365,8
139.609238440324,35.8666893777312,1366,2
139.954470400234,35.708441289697,1367,6
139.51062333714,35.4608747224168,1368,10
139.868472098952,35.7652637102777,1369,8
139.597947152831,35.3749889125114,1370,10
139.54473354029,35.8540587074826,1371,1
139.719818491002,35.7645837233256,1372,3
139.829667516342,35.9748764095055,1373,2
139.718246185813,35.6883691875854,1374,3
139.477997246078,35.3227281985488,1375,4
139.771403281776,35.96161157275,1376,2
139.465087280039,35.4591413647916,1377,4
139.942958940488,35.7826572296828,1378,5
139.571549396669,35.7127298567787,1379,3
139.85205172774,35.7357320900415,1380,8
139.769953292423,35.7402664395282,1381,8
139.568660724451,35.3046171145537,1382,10
139.538259276964,35.6992334451722,1383,9
139.793621158803,35.7378495022439,1384,8
139.434563724456,35.6888779063734,1385,9
140.094469907737,35.6301780131149,1386,6
139.616754663593,35.7235886664649,1387,3
139.993236494277,35.7664353482016,1388,5
139.628828448564,35.5629385694882,1389,7
139.683301047251,35.9621290106654,1390,2
139.615741237978,35.4976325750463,1391,10
139.444147550445,35.39924176276,1392,4
139.595191970349,35.6686453788948,1393,3
139.824658219187,35.7049832719373,1394,8
139.339103228053,35.8435565035619,1395,1
139.479660298156,35.7397269217123,1396,9
139.642064962423,35.8406880728751,1397,2
139.849393441206,35.7044974002259,1398,8
139.975784362857,35.7430778471753,1399,5
139.603455761451,35.8619782247432,1400,2
139.485149435573,35.3415853479476,1401,4
139.333753681039,35.7487410353505,1402,1
139.550648317233,35.6557677048837,1403,9
139.693920338633,35.5854998084695,1404,7
139.690627984156,35.6414504476777,1405,7
139.801005721313,35.7647201733833,1406,8
139.571874383796,35.9075350731889,1407,2
139.796601801338,35.7524309807943,1408,8
139.484715962993,35.7157011861622,1409,9
139.64999278529,35.7373071662618,1410,3
139.568308739478,35.6138831866783,1411,7
139.455529350797,35.6575774516221,1412,9
139.748466176058,35.7697680243457,1413,8
139.682412055046,35.6518241690316,1414,7
139.548064028215,35.6142615414852,1415,9
139.625328813198,35.5703063016914,1416,7
139.347000485634,35.5915318817888,1417,9
139.654722167272,35.5523258878192,1418,7
139.72390908505,35.566954124959,1419,7
139.577858470502,35.7215917963047,1420,3
139.464925291187,35.408080019229,1421,4
139.587059963059,35.6292310853544,1422,7
139.878258565162,35.6998816104497,1423,8
139.621049807469,35.8849428941952,1424,2
139.8149448791,35.6561516088103,1425,8
139.725607562637,35.7080823853947,1426,3
139.689252009224,35.7809352139297,1427,3
139.576393330236,35.3914166234894,1428,10
139.444705799892,35.6244148074918,1429,9
139.694209838375,35.7549400809746,1430,3
139.696579042241,35.7221116769506,1431,3
139.708892897805,35.8618484107194,1432,2
139.867424596322,35.7763731917461,1433,8
139.344117671862,35.6326689323513,1434,9
139.773150630794,35.8554760194677,1435,2
139.427948808657,35.5776138270187,1436,9
139.706039337599,35.7774815230653,1437,3
139.512814378367,35.8684783078685,1438,1
139.608629037899,35.9310637556743,1439,2
139.332141525062,35.6582381500233,1440,9
139.447975443516,35.49816573191,1441,4
139.787739081047,35.9304984305342,1442,2
139.598980297309,35.977016777102,1443,2
139.643499949883,35.4898479784026,1444,10
139.906089008795,35.7482508082482,1445,8
139.607078813073,35.4500942812866,1446,10
139.574107986479,35.5555372680627,1447,7
139.786296136445,35.9373242641741,1448,2
139.64261834332,35.8808746694163,1449,2
139.644532452145,35.5815534840069,1450,7
139.670881450444,35.7123101725905,1451,3
139.671083789446,35.6425852702399,1452,7
139.784327205544,35.7717455629688,1453,8
139.540050514315,35.3885651540422,1454,10
139.636574297656,35.4757676129872,1455,10
139.954851605922,35.8675022387867,1456,5
139.678774048061,35.6472522928815,1457,7
139.78248096039,35.6897163180203,1458,8
139.43228753456,35.8514801735401,1459,1
139.606422159582,35.7506502614375,1460,3
139.842096710838,35.8882614427385,1461,5
139.610445846235,35.5035996710197,1462,10
139.552308732922,35.6555742905025,1463,9
139.722987220452,35.8300491507851,1464,2
139.62559306875,35.4376161808598,1465,10
139.621463384702,35.5884127964418,1466,7
139.564494496462,35.4038682870497,1467,10
139.789143478641,35.8878051304548,1468,2
139.926225710515,35.6482170003992,1469,8
139.879558763095,35.7445028221531,1470,8
139.619085330956,35.6065092749817,1471,7
139.76004247701,35.9275046205437,1472,2
139.364138703333,35.5669408111502,1473,9
139.622644789954,35.4079739854634,1474,10
139.317388945452,35.6482949083671,1475,9
140.064641902619,35.643785057157,1476,6
139.706704462038,35.5362334143071,1477,7
140.000214716513,35.7616481875392,1478,5
139.537631231593,35.462983419276,1479,10
139.91546869341,35.6982290702702,1480,8
139.599194653317,35.9030812374677,1481,2
139.835839697804,35.7471224192267,1482,8
140.025771203296,35.7386368094779,1483,6
139.317578592207,35.5710462125499,1484,9
139.67123573564,35.7806136956847,1485,3
139.739871378526,35.7152470921877,1486,3
139.639582917667,35.653065563599,1487,7
139.42808137231,35.5632895053549,1488,9
139.521152427203,35.4547558230275,1489,10
139.66027446531,35.7235049749952,1490,3
139.65416898846,35.8624264326716,1491,2
140.143644692475,36.0565613800711,1492,5
139.581935679255,35.9697494401208,1493,2
139.695261461768,35.8048418910724,1494,3
140.048420508036,35.4791339622105,1495,6
139.665486771786,35.8366372196378,1496,2
139.857923932262,35.719352778936,1497,8
139.342832169014,35.7236097364159,1498,9
139.607220134893,35.4622547945222,1499,10
139.936918894747,35.7174009426956,1500,8
139.662439920032,35.577812682915,1501,7
139.739827348357,35.7314312521107,1502,3
139.47372561145,35.7497483483197,1503,1
139.475557388559,35.4890287245333,1504,4
139.482387521053,35.3850542442706,1505,4
139.794401968418,35.7792078249639,1506,8
139.792683823348,35.8703554823678,1507,2
139.635209920457,35.6760722687943,1508,3
139.631099338707,35.733548562642,1509,3
139.751234824423,35.7922323018879,1510,8
139.84435388248,35.8051119715606,1511,8
139.666997693907,36.0352832915921,1512,2
139.481864672419,35.63303571764,1513,9
139.356738608962,35.6745607627041,1514,9
139.636603763042,35.652499143938,1515,7
139.685190093289,35.6378817877811,1516,7
139.758508897943,35.701994208871,1517,8
139.547345973473,35.6838852337538,1518,9
139.628443684522,35.6156259536766,1519,7
139.426804351134,35.333697469996,1520,4
139.507086033577,35.3448934970167,1521,10
140.151408027948,35.8352220855114,1522,5
139.992514399856,35.7130715900508,1523,6
139.886639001903,35.6462087216247,1524,8
139.631852911119,35.5996444484522,1525,7
139.967288084891,35.4345404096917,1526,6
139.534926643788,35.3477328653455,1527,10
139.601366333762,35.3851171671114,1528,10
139.987124540069,35.8263807316207,1529,5
139.678468298133,35.6759004655622,1530,3
139.587088763052,35.9147337888071,1531,2
139.768393467254,35.7342615378383,1532,8
139.583155465806,35.9111699678433,1533,2
139.639588812937,35.6570404624519,1534,7
139.442090218788,35.6824979937121,1535,9
139.687977782172,35.7306539846305,1536,3
139.821320541757,35.924459493748,1537,2
139.765222876677,35.7746535472051,1538,8
139.482358766546,35.3341913605384,1539,4
139.71974086913,35.6091271456733,1540,7
139.853505186604,35.7826453664806,1541,8
139.736424836958,35.7121013844177,1542,3
139.880076336133,35.9445899508673,1543,5
139.612477905357,35.9305342566587,1544,2
139.617205962329,35.4426945880409,1545,10
139.635542246453,35.6988175863384,1546,3
139.431646505243,35.3339941403302,1547,4
139.608058959987,35.5997148376286,1548,7
139.931104881798,35.706241559704,1549,8
139.577364364667,35.8180206026948,1550,3
139.787334231298,35.6837759158615,1551,8
139.830995686285,35.6689669286451,1552,8
139.951179999747,35.7997193937995,1553,5
139.677422346416,35.6729411227833,1554,3
140.009114738305,35.7750000346953,1555,5
139.73399939411,35.5880152636392,1556,7
139.727019605697,35.6144239945596,1557,7
139.694495685606,35.5179404882693,1558,7
139.665874949649,35.7890237464555,1559,3
140.162096649386,35.5566391650504,1560,6
139.466335262365,35.4598816375059,1561,4
139.556360819314,35.4543802980787,1562,10
139.759271167981,35.7309261195133,1563,8
139.571011692886,35.5633980307191,1564,7
139.810556814227,35.7145936236904,1565,8
139.696600853115,35.8065758303569,1566,3
139.634878276043,35.6902325561789,1567,3
140.081590426831,35.6516596759615,1568,6
139.725899413858,35.8111922700301,1569,3
139.626045163971,35.3221711316315,1570,10
139.6916416765,35.5485079216013,1571,7
139.668498467807,35.5752492066333,1572,7
139.739318871181,35.7109921267718,1573,3
139.467393605102,35.7507443657625,1574,1
139.74271207247,35.5663182059103,1575,7
139.631416523363,35.6121430481616,1576,7
139.718993705576,35.5620764619025,1577,7
139.462815003487,35.4749906014453,1578,4
139.548347766876,35.5980376545085,1579,9
139.498147891423,35.5109733711883,1580,10
139.454300949882,35.6840293414061,1581,9
139.844352799096,35.7034401351613,1582,8
139.758506371267,35.8674682197502,1583,2
139.47433743908,35.7787057799458,1584,1
139.93261513406,35.7943417880252,1585,5
139.636201298873,35.8635976533888,1586,2
139.619667625121,35.4352409810141,1587,10
139.497966002269,35.5828620664351,1588,9
139.797271366336,35.6886629485911,1589,8
139.702329537748,35.7690157876965,1590,3
139.535076833967,35.5811338375108,1591,9
139.969849072798,35.7938767727534,1592,5
139.922805394174,35.6801906299631,1593,8
139.589907570126,35.4667857801146,1594,10
139.712977378399,35.5646402825667,1595,7
139.393996457396,35.4900614714503,1596,4
139.765802279927,35.7663718853608,1597,8
139.800713842589,35.8214016134938,1598,8
139.973742291878,35.7929434899257,1599,5
139.838785861925,35.7327248902958,1600,8
139.824337746317,35.7649964412841,1601,8
139.66310738258,35.7539461760736,1602,3
139.513393249492,35.6338939784231,1603,9
139.656268856661,35.4987663366653,1604,7
139.768931552594,35.8965883678671,1605,2
140.046974888464,35.7388793230621,1606,6
140.005816294799,35.6899868693181,1607,6
139.619402059426,35.6563114419892,1608,3
139.805133655343,35.7671788277403,1609,8
139.728757394307,35.7582146440488,1610,3
139.566779065854,35.3908463338522,1611,10
140.009630004856,35.7701267778109,1612,5
139.465815504903,35.4407243665032,1613,4
139.877786871364,35.3330682966021,1614,10
139.914444290799,35.6755348507937,1615,8
139.833535519987,35.6694266562817,1616,8
140.124983041891,35.7923644043416,1617,6
139.910544755169,35.7225330626329,1618,8
139.631393696985,35.440899993458,1619,10
139.658999361154,35.5619777953675,1620,7
139.353398758246,35.3506165229169,1621,4
139.919876110214,35.8268399419086,1622,5
139.922645538239,35.8169893373574,1623,5
139.650401072903,35.7649911850505,1624,3
139.672216507102,35.6886204638176,1625,3
139.827368812585,35.7562688251849,1626,8
139.499507461205,35.5325053437224,1627,9
139.73233761868,35.5646571344811,1628,7
139.485656114476,35.549220343818,1629,9
139.852919710087,35.8570955910527,1630,5
139.698271243959,35.70297077518,1631,3
140.147878802294,35.6383552401611,1632,6
139.444265692018,35.5170077690111,1633,4
139.383754142115,35.603930804893,1634,9
139.684808022506,35.817996584089,1635,3
139.422826547822,35.5320603355719,1636,9
139.776902973181,35.7463818791882,1637,8
139.385431270449,35.8377155553607,1638,1
139.722261818835,35.6215279694176,1639,7
139.448281066431,35.4942657499861,1640,4
139.592254885962,35.4685657484974,1641,10
139.358047279411,35.8539301639904,1642,1
139.722250273154,35.5683320565021,1643,7
139.654138056501,35.7879304076941,1644,3
139.819407556411,35.6690959320723,1645,8
139.960788925512,35.8375730066779,1646,5
139.729512108433,35.7842808911445,1647,3
139.788902510756,35.7962123968668,1648,8
139.724330463353,35.7328961717743,1649,3
140.166531048613,35.677163138285,1650,6
139.429439875756,35.6982854317885,1651,9
139.723040638534,35.7634800996002,1652,3
139.707551503223,35.8228641346822,1653,2
139.333775246102,35.5930092820328,1654,9
139.346889758335,35.5650848984938,1655,9
139.420206760495,35.5814378024433,1656,9
139.505110493197,35.7145771187093,1657,9
139.595512579546,35.7586837684949,1658,3
139.891004349329,35.7322385455055,1659,8
139.67461611385,35.5672535637622,1660,7
139.691234051477,35.5641717452684,1661,7
139.663913038251,35.7434072471099,1662,3
139.964976473408,35.963695901158,1663,5
139.723937467315,35.6793656146993,1664,3
139.575659818962,35.9197674527872,1665,2
139.812126359906,35.8065951362621,1666,8
139.453736552271,35.4262117167656,1667,4
139.524167476197,35.4549828584311,1668,10
139.627126236085,35.7466818901895,1669,3
139.338745271357,35.6044930964484,1670,9
139.953843921824,35.7490292686087,1671,5
139.528637650706,35.6099827401868,1672,9
139.727392078554,35.5356933070024,1673,7
139.505501692422,35.5137555554575,1674,10
139.580744777248,35.8103579414961,1675,3
139.591816150761,35.6306270590436,1676,7
139.552249431068,35.7708923551844,1677,3
139.793580156416,35.7533157632364,1678,8
139.829283909895,35.9753862215334,1679,2
139.639236872152,35.5395909118472,1680,7
139.592522925951,35.5948831974651,1681,7
139.803953431741,35.7679022032251,1682,8
139.739567593857,35.6544785348035,1683,7
139.614292935804,35.3190862582158,1684,10
139.47976315345,35.3567397236534,1685,4
139.699244511676,35.6198959994892,1686,7
139.594875628254,35.4354844073632,1687,10
139.476894935449,35.7944327700569,1688,1
139.524992552683,35.706409838113,1689,9
139.550747668795,35.4263500037993,1690,10
139.835032332486,35.7107787258816,1691,8
139.558225996532,35.7326675365738,1692,3
139.638715570169,35.6769299794279,1693,3
139.784450085778,35.6636414782981,1694,8
139.555446737573,35.5739148784013,1695,7
139.66208763026,35.7038593865402,1696,3
139.791582632676,35.8588167334854,1697,2
139.485143379621,35.673139687444,1698,9
139.420001158487,35.4517932088728,1699,4
139.582343405489,35.6937013444423,1700,3
139.841837552839,35.8896945261693,1701,5
139.840172314968,35.7044302823717,1702,8
139.541451440675,35.6896021120158,1703,9
139.582843115563,35.3852624466945,1704,10
139.679240117097,35.6487999366785,1705,7
139.632561945591,35.4341841703347,1706,10
139.897883204571,35.7857318929633,1707,8
139.993465925076,35.7265218042459,1708,6
139.684858555095,35.5413932556951,1709,7
139.673851420454,35.7373641328781,1710,3
139.726928489777,35.6244302150784,1711,7
139.683085552287,35.6803835166085,1712,3
139.829685163723,35.7733164700541,1713,8
139.83267235041,35.7038637933499,1714,8
139.623738740209,35.448378165541,1715,10
139.508428962454,35.7126622666305,1716,9
140.040805069834,35.7150682456988,1717,6
139.328122755784,35.7305811267514,1718,9
139.844088606912,35.7270958310956,1719,8
139.496439402816,35.5061296943463,1720,10
139.73239412451,35.9658592657451,1721,2
139.318992697579,35.6547641347277,1722,9
139.623108464731,35.6686671873865,1723,3
139.621510575396,35.6704225584141,1724,3
139.429735162716,35.9218381513553,1725,1
139.826223148013,35.6711348777733,1726,8
139.610644816283,35.6958945129481,1727,3
139.667056236433,35.7042061220625,1728,3
139.580522654348,35.7324527680121,1729,3
139.384821997421,35.867585321296,1730,1
139.656255172712,35.7779666705385,1731,3
139.908686647718,35.8289002005748,1732,5
139.860600232717,35.7602343112687,1733,8
139.629562217188,35.7468636792943,1734,3
139.696225695241,35.6401932643198,1735,7
139.701722074037,35.7417959449007,1736,3
140.008503359166,35.6812224469566,1737,6
139.504056285196,35.4711804305904,1738,10
140.006124358271,35.8466878223595,1739,5
139.532247640062,35.5124871472397,1740,10
139.642109838833,35.3641717051195,1741,10
139.666605468712,35.769030543236,1742,3
139.360377491709,35.965905664782,1743,1
139.550909222166,35.8393594079828,1744,1
139.674781418586,35.8196290253597,1745,3
139.435813215086,35.4894087139908,1746,4
139.794519856355,35.6899627525816,1747,8
139.54125809785,35.4965568853012,1748,10
139.791067640023,35.8604289221854,1749,2
139.379683512846,35.6540673777394,1750,9
139.663690803778,35.9404249548933,1751,2
139.998253934191,35.7911116783043,1752,5
139.931345872932,35.8274392987971,1753,5
139.520575901238,35.5227420422727,1754,10
139.893642391223,35.6628347554931,1755,8
139.675514212151,35.6760526153977,1756,3
139.796639391575,35.7410976898842,1757,8
139.698185161718,35.7136058129546,1758,3
139.270924574611,35.3659713986066,1759,4
140.045798443024,35.7183259165342,1760,6
139.665025538813,35.5838705145207,1761,7
139.730084298438,35.5922145267026,1762,7
139.632792173744,35.7160436316739,1763,3
139.920671420183,35.6466179822156,1764,8
139.80397249627,35.7788651258841,1765,8
139.913341274711,35.7789775263864,1766,8
139.967823942927,35.8961468515896,1767,5
139.826308355616,35.7111676092279,1768,8
139.396797192048,35.9754483384902,1769,1
139.582851332764,35.584791930864,1770,7
139.660792442304,35.8634009966622,1771,2
139.700178538079,35.7504046723862,1772,3
139.646737285087,35.8855148146301,1773,2
140.11677155363,35.7525608504472,1774,6
139.612574880569,35.6440574312379,1775,7
139.588946933592,35.4319070802292,1776,10
139.961521795744,35.8374584917112,1777,5
139.424255072182,35.6540646099641,1778,9
139.597344964069,35.3773433446675,1779,10
139.423441102752,35.5340482640267,1780,9
139.8720321272,35.7456210022491,1781,8
139.587058474417,35.6313155683138,1782,7
139.930807803201,35.7806322545959,1783,5
140.087209275377,35.7280446631164,1784,6
139.675412874168,36.0656577127689,1785,2
139.40214142975,35.3537229765747,1786,4
139.586253912495,35.9838874988402,1787,2
139.314288155573,35.6805919773195,1788,9
139.78963445806,35.7202045339849,1789,8
140.025728010116,35.9263155071904,1790,5
139.591613534049,35.4222893795869,1791,10
139.960500774589,35.7158763661507,1792,6
139.443202079983,35.6671541207748,1793,9
139.8647917257,35.9538485382092,1794,5
139.664079799353,35.7574300984431,1795,3
139.406270937954,35.4234334428406,1796,4
139.817952477468,35.7015397207747,1797,8
139.395208560595,36.0318925810939,1798,1
139.609831289055,35.6493084853151,1799,7
139.683472563148,35.6545427548982,1800,7
139.803440075612,35.8997470436483,1801,2
139.866343793613,35.6725660112567,1802,8
139.556162229384,35.6269449638563,1803,9
139.739343706811,35.7066360683681,1804,3
139.791593309928,35.8509537860881,1805,8
139.965760801092,35.8180915327649,1806,5
140.097254245151,35.6459515916193,1807,6
139.539937251518,35.6537858277343,1808,9
139.779604659596,35.7283552880737,1809,8
139.701332121864,35.6129868133482,1810,7
139.500556872237,35.5329912167678,1811,9
139.869177361562,35.6432201896004,1812,8
139.782564124021,35.7782766491976,1813,8
140.066662875217,35.6883117421369,1814,6
139.56364379514,35.6366292489468,1815,7
139.697809392041,35.7827780685883,1816,3
139.711373610011,35.5413079570753,1817,7
139.460510564254,35.6785648028468,1818,9
139.705228881859,35.5433972044633,1819,7
139.483943942606,35.6732692145032,1820,9
140.045162848637,35.7194349587926,1821,6
139.690064291997,36.0675480681251,1822,2
139.273727771075,35.7916138384427,1823,1
139.640209795892,35.9820108342206,1824,2
139.691274748925,35.6814676959424,1825,3
139.987995370952,35.9406311536999,1826,5
139.780790782264,35.7359733250171,1827,8
139.676139115434,35.6823926297623,1828,3
139.676563189447,35.7805429073386,1829,3
139.447575866049,35.5149546910944,1830,4
139.543309493516,35.3911314128109,1831,10
139.676356314753,35.7229390292956,1832,3
139.691507899501,35.6500053497653,1833,7
139.603666677224,35.5981973966733,1834,7
140.149663298079,35.6622132876804,1835,6
139.507168672292,35.703060595626,1836,9
139.514064038599,35.3940383180978,1837,10
139.48432045891,35.9177371941312,1838,1
139.47940398881,35.4233474677186,1839,4
139.633093485793,35.6721577243783,1840,3
139.630270723612,35.5965708281486,1841,7
139.640472195321,35.7577022802454,1842,3
139.810971941256,35.6980934581801,1843,8
139.433974073714,35.8733018436555,1844,1
139.561564092222,35.6513936109488,1845,9
139.721151193674,35.6219141359591,1846,7
139.738460191021,35.6480927560995,1847,7
139.681760825613,35.6187853645339,1848,7
139.763072127821,35.7456773374515,1849,8
139.55920562948,35.5660207221026,1850,7
139.922806935026,35.6890456008335,1851,8
139.701106465602,35.7450209043654,1852,3
139.299880376937,35.7735017339208,1853,1
139.312361705756,35.3407206231504,1854,4
139.72737612654,35.7341649496139,1855,3
139.544295669644,35.3499001928604,1856,10
139.79584673517,35.6699088294874,1857,8
139.91179183804,35.7002595446413,1858,8
139.920870301474,35.6966042993228,1859,8
140.158699857036,35.9903020158132,1860,5
139.496074631857,35.6781741521564,1861,9
139.620528266737,35.9370196049578,1862,2
139.423314971647,35.8546760271382,1863,1
139.695528298092,35.7385286403326,1864,3
139.671898286738,35.6967235532035,1865,3
139.651258664785,35.7710009124591,1866,3
139.973134129735,35.8657782184519,1867,5
139.68656035245,35.7839109905656,1868,3
139.703684787212,35.7839635017879,1869,3
139.808294482497,35.7389533954227,1870,8
139.620601600256,35.8498176135801,1871,2
139.787361989939,35.7754711082681,1872,8
139.391210017059,35.8465694317104,1873,1
139.956737334871,35.8278004948534,1874,5
139.517001636877,35.6390995500589,1875,9
139.800022283203,35.6532600448278,1876,8
139.630940002683,35.6230625704444,1877,7
139.741663429011,35.9738271084356,1878,2
139.97981403383,35.8518206455765,1879,5
139.267613176784,35.298793494857,1880,4
139.582406997437,35.4641320840892,1881,10
139.746136221899,35.759477284224,1882,8
139.875394390519,35.665921171707,1883,8
139.347138796009,35.8574535750458,1884,1
139.873962613235,35.7341951115421,1885,8
139.574843272589,35.8348330613008,1886,2
139.642989057851,35.9292350661667,1887,2
139.694632093719,35.6641954653218,1888,3
139.418475349914,35.8145961297401,1889,1
139.442605055796,35.4351437896809,1890,4
139.539098826051,35.6120837754221,1891,9
139.543094805346,35.5128093465771,1892,10
139.378462201668,35.5768645109007,1893,9
139.702647327228,35.5914911722389,1894,7
139.990221799183,36.0340714142947,1895,5
139.648423326559,35.5499140255174,1896,7
140.169461834302,35.6624288340072,1897,6
140.04218853467,35.8671620056162,1898,5
139.69109315982,35.8487264336248,1899,2
139.354146701898,35.6466064233781,1900,9
139.582756182738,35.5872532253485,1901,7
139.376816665684,35.7158166787753,1902,9
139.740369175535,35.685597242969,1903,3
139.457184840623,35.4732754316583,1904,4
139.971101836448,35.7004775035889,1905,6
139.771104180809,35.8136591996813,1906,8
139.659522804604,35.5993947651466,1907,7
139.798602684389,35.6915570786533,1908,8
139.79742300297,35.6886349562662,1909,8
139.700989917956,35.6022508333963,1910,7
139.72983567771,35.967772624125,1911,2
139.511439562357,35.4650040842956,1912,10
139.821141283318,35.6841960567331,1913,8
139.86226299776,35.6552675978656,1914,8
139.646866611105,35.8548852568407,1915,2
139.802995464455,35.9827930667909,1916,2
139.72873391391,35.7811480345069,1917,3
139.921417458716,35.689109658668,1918,8
139.776259263778,35.6355429342465,1919,8
139.540146444039,35.6668411189418,1920,9
139.771154082747,35.8063240992414,1921,8
139.807089460265,35.7892392248993,1922,8
139.43840003226,35.7068555467038,1923,9
139.613958501668,35.6453441202023,1924,7
139.7089755313,35.8084264259979,1925,3
139.545358071828,35.6094428059891,1926,9
139.396065855719,35.9726066976427,1927,1
139.622686042265,35.572623334466,1928,7
139.598240300496,35.4647667863406,1929,10
139.77133714247,35.7476529014563,1930,8
139.717102552327,35.5486163035967,1931,7
139.369196520478,35.4374189297085,1932,4
